text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
Went out to a 5 in Honolulu. . the hostess. . did you know this is a 5 course meal? me nope. Him would you like to at the menu? Me Nope! Basically saying he didn t think I could afford it. . how it ended. . chef made us a special amp; gave me comp. Turkey earthquake ,,Turkey,country,10.8872,104,1
Earthquake lindol M3.5 strikes 75 km NE of Dapa Philippines 12 min ago. More info ,,"Dapa,  Philippines","lindol, m3.5, dapaPhilippines, 75kmneofdapaphilippines",5.3474,56,23
I amkenne True brother I amkenne GOD Help Turkey And the others Countries Sad this situation happens. . . ,,Turkey,Turkey,6.1528,55,1
AliSahin501 I am heartbroken to hear of the loss of life due to the earthquake in Turkey. My heartfelt condolences to all the families who have lost their loved ones amp; pray to God for all those who are injured and get well soon. May Allah protect them All earthquakeinturkey Turkey ,,"Turkey,  Turkey","Turkey, turkey, inturkey",5.6196,93,7
Prayers to the people of Turkey and Syria. Earthquake ,,"Syria,  Turkey","Turkey,Syria",2.2928,43,4
Pray for Turkey Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Turkey,  Turkey","The locations in the sentence are identified as follows:, - Turkey, - Turkey (again), - Turkin (which can also refer to Turkey in some contexts), - Tsunami (this is a place name referring to an earthquake area), Putting them together: ""Pray for Turkey, Turkey, Turkin, Tsunami""",8.3805,45,65
"US pledges post earth quake aid, but no con tact with Syr ia s As sad AJE Syria ",,Syria,"US (as abbreviation), Syria, Jordan, South American妹妹",6.9958,52,17
Thou sands dead af ter pow er ful quakes dev as tate Turkey and Syr ia AJE Syria ,,"Syria,  Turkey","Turkey, Sy, JEA",14.5815,54,6
Interesting thread on where the fault lines are in Turkey and what happened during the quake. Look for the video where a geologist shows how the plates are moving. ,,Turkey,"Turkey, where",4.3583,63,3
Our logistics teams are working through the night to prepare equipment for our relief mission to Turkey tomorrow. TurkeyEarthquake Israel EmergencyResponse ,,"Turkey,  Israel","Turkey, Israel",2.2528,56,3
"SMH, Guardian, NYT, ABC. Turkey Turkiye ",,Turkey,"SMH, Guardian, NYT, ABC, Turkey, Turkiye",6.5293,43,13
Help Turkey. From all over the world. Turkey TurkeyEarthquake InternationalAid ,,"Turkey,  Turkey","Turkey, world",4.7452,47,3
We need a huge and urgent help here. 2 very big earthquakes in 9 hours. Logistics and operation support is not enough. Please search for help channels in your country. Every small step can change the destiny of even one person. Please take action. Indieartists Turkey indiegame ,,Turkey,No additional locations found in the sentence.,5.7857,88,8
"I m not strong enough to look at the videos coming out of Turkey and Syria. Watching those buildings coming down is terrifying enough, but seeing the injured just sickens me. My heart is breaking for all of them! Earthquake ",,"Syria,  Turkey","Turkey, Syria, the buildings come down, injured people are sickens me, my heart is breaking for all of them, the earthquake.",7.3504,77,28
It was heartbreaking. We are from Iran with you Turkey Turkiye ,,"Turkey,  Iran","Iran, Turkey",7.372,44,3
"A huge earthquake killed more than 3, 700 people across a swathe of Turkey and northwest Syria on Monday, with freezing winter weather adding to the plight of the thousands left injured or homeless and hampering efforts to find survivors. TurkeyEarthquake ",,"Syria,  Turkey","Turkey, Syria, Monday, swathe",5.2445,81,8
Amin ya Allah our prayers are with you Turkey PrayForTurkey ,,Turkey,"Turkish locations identified: Turkey, Turkey.",7.9534,45,9
Earthquake sismo M3.2 strikes 52 km W of Homer Alaska 2 min ago. More info ,,"Homer,  Alaska","Homer Alaska, 52 km W of Homer Alaska",5.8674,54,11
Important thread about the devastating quake affecting Turkey and Syria TurkeyEarthquake ,,"Syria,  Turkey","Turkey, Syria",3.4302,44,3
"Turkey Syria My heart goes out to EVERYONE who is directly affected by this tragic event by mother nature May all the perished rip, and all the injured make a speedy recovery! ",,"Syria,  Turkey","Turkey, Syria",2.4727,67,3
Our prayers for everyone effected by the recent Earthquake that shook Syria and Turkey. Turkey Syria earthquake PrayForTurkey PrayforSyria humanity united ,,"Syria,  Syria,  Turkey,  Turkey","The locations mentioned in the sentence are Country: Turkey, City: Syria., Answer: Turkey, Syria",3.0095,61,20
Allah Help them earthquake Turkey PrayForTurkey ,,Turkey,"Turkystan, Istanbul",4.06,41,6
"Watching Putin vs the West , I m reminded of the absolute horror that has unfolded in Syria since 2011 6 million displaced, 400k civilians killed, inc. 25, 000 children . Virtually no reaction or intervention from the West, except to close its collective borders. ",,Syria,"Syria, Syria",6.5559,90,4
Pray for Turkey amp; Syria Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Syria,  Turkey,  Turkey","Turkish, Sy, Turkey, Syria",16.7156,48,8
"There were and still are earthquakes in Turkiye and Syria please donate if you can over 3600 deaths and counting, this is a sad day ",,Syria,"Turkey, Syria",3.7204,60,3
"Photos Show Turkey s Devastating Earthquake, Which Has Killed Thousands. earthquake Turkey TurkeyEarthquake Turkiye Turkish TurkeyQuake turkeyhelp turkifsa Turquia Syria syriaearthquake Syria earthquake Syrian ",,"Syria,  Syria,  Turkey,  Turkey","Turkey, Earthquake, Syria, Quake",7.5545,73,9
"Coming up on tytlive 7.8 earthquake kills at least 2, 350 in Turkey and Syria. Story by nytimes ",,"Syria,  Turkey","Tyrilee, Turkey, and Syria.",5.0656,59,9
"WHO estimates as many as 20, 000 people may have died in Turkey Syria earthquakes. It s been a heartbreaking day and I wish I could be there to help them look for their families! Turkey Syria earthquake TurkeyEarthquake syriaearthquake PrayForTurkey PrayforSyria ",,"Syria,  Syria,  Turkey,  Turkey",Turkey Syria,10.3751,90,2
cz binance Thank you CZ. The weather is in real catastrophic conditions snow amp; cold in the area. Any help from anyone is a win for affected people in the eq areas. All officials and volunteers are in urge to help people. We all need to do what we can do for our good friends. Turkey ,,Turkey,"CZ, Pleslý, Turkey",9.5972,94,9
"May Allah swt help those who are suffering and grant jannah, those who have passed away Ameen Turkey earthquakeinturkey ",,Turkey,"Jannah, Turkey, Ameen",8.1096,58,8
A place cursed with constant deaths and good hearts please consider donating. Syria Turkiye earthquake PrayForTurkey PrayforSyria ,,Syria,"Syria, Turkey",7.1545,57,4
"Work, unlock the luck! noiselessexpansion Godfidence mercyfull GRAMMYs Turkey earthquake BBTitians PrayForTurkey MetaRuffy loveisland HelpTurkey ",,Turkey,Turkey,5.8685,69,1
"And we also declare that the IR regime does not represent the people of Iran and that the IRGC is a completely terrorist force. We, the people of Iran, are peace loving Turkey Syria ",,"Syria,  Turkey,  Iran,  Iran","Turkey, Syria",8.1913,69,3
Hundreds of victims in Syria following the earthquake 1444 dead in Syria as a result of the devastating earthquake so far Ezzedine Al Qasim anadoluajansi Syria Idlib Earthquake Save Idlib Civilians ,,"Syria,  Syria,  Syria,  Idlib,  Idlib","Syria, Aleppo, Idlib, Anadolu",11.0981,77,11
"Turkey aardbeving earthquake this is why we need every single great and good soul our planet. To get through these horror days. In the darkest of times, we must to fight our way to the light. And help every single soul that needs our help! Because it is the right thing to do ",,Turkey,"Turkey aardbeving earthquake this is why we need every single great and good soul our planet. To get through these horror days. In the darkest of times, we must to fight our way to the light. And help every single soul that needs our help! Because it is the right thing to do",5.9922,92,61
Latest number is at least 3400 people have died due to earthquake in southern Turkey. ,,Turkey,southern Turkey,3.4342,49,4
What a disaster May god protect people of turkey turkey earthquake ,,"turkey,  turkey",Turkey,6.0807,42,1
Prayers a lot of payers for our brothers and sisters in Turkey amp; Syria ,,"Syria,  Turkey","prayers, pray for, turkey, syria",5.357,48,10
"To everybody who keeps sharing a Turkey nuclear facility explosion FUCK YOU, you are liars because that is the BeirutExplosion from several years ago! Stop lying to people. ",,Turkey,"Turkey, Beirut",4.8429,65,3
Turkey earthquake PrayForTurkey Time for fraternity Time to forget wars Time for humanity Time to stay close ,,Turkey,Turkey,2.848,51,1
Holy Fuck Pray To God That s Not True Can you imagine the repercussions ? Turkey The Gangsters are getting desperate perhaps MaajidNawaz georgegalloway ClarkeMicah ,,Turkey,Turkey,5.0696,69,1
6 scenes of SENTINEL ingested to HDDS for event 202302 Earthquake TUR Earthquake Turkey ,,Turkey,Turkey,4.4943,54,1
4 scenes of LANDSAT ingested to HDDS for event 202302 Earthquake TUR Earthquake Turkey ,,Turkey,"tur, akkastrakta",6.329,53,6
2 scenes of SENTINEL ingested to HDDS for event 202302 Earthquake SYR Earthquake Syria ,,Syria,"earth, hdds, syr",6.5978,54,7
"Turkey s situated in one of the world s most active earthquake zones. Earthquake resistant buildings are vital for the future of Turkey. Turkey must take more steps to ensure this. Buildings can be restored, but the people killed cannot. HumanRights ",,"Turkey,  Turkey,  Turkey","Turkey, Worlds, Turkey",3.7834,79,5
"In northwest Syria we are providing support to health facilities, donating emergency kits and supporting with medical staff. Health facilities are overwhelmed. Medical personnel are working around the clock to respond to the huge number of wounded. ",,Syria,Syria,4.0038,72,2
India s dispatched National Disaster Response Force NDRFHQ teams with 100 personnel amp; specially trained canine squads to help Turkey with rescue efforts. Many other countries are helping. Campaigners for JusticeForSushantSinghRajput let s pause amp; support this crisis. ,,"Turkey,  India","NDRFHQ teams, India, Many other countries",8.0126,88,11
Caring for over 350 injured so far Bab Al Hawa Hospital along with many others are in crucial need of trauma supplies. Donate here to help. syriaearthquake Syria earthquake TurkeyEarthquake ,,Syria,"Bab Al Hawa Hospital, Syria earthquake, Turkey Earthquake",22.4352,71,13
Our thoughts and support go out to those affected by the recent earthquake in Turkey amp; Syria. We stand with you in this difficult time. PrayForTurkey PrayforSyria earthquake eathquakeinturkey ,,"Syria,  Turkey","Turkey, Syria",7.9285,75,3
Deeply saddened by the news of so many lives lost today from the eathuake that hit Turkey and Syria! Nature can be ruthless especially when hitting the most vulnerable ones! ,,"Syria,  Turkey","Turkey, Syria",2.636,67,3
"Witnesses shared their traumatic experiences of torture and ill treatment during their visits to detention centers. They described arbitrary arrests, cruel torture, and acts of sexual violence. Syria ",,Syria,Syria,8.2233,64,2
"pjampaganza The very length of time this camera shows building continuing to shake gives idea of how terrifying, disastrous amp; cruel the Turkey Syria earthquake must have been. Horrendous for all affected. Rich nations must rally even for presidentAssad s criminal, Russia backed regime. ",,"Syria,  Turkey,  Russia","Turkey, Syria, Assad",7.3345,88,5
Pray for Turkey Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Turkey,  Turkey","<think>, Alright, I'm trying to figure out how to handle this query. The user has given me a sentence: ""Pray for Turkey Turkey PrayForTurkey Tur incidence of 7541248324382242222242222222222222222222222222222222",1.4062,45,57
"ElifAhmetTurkey Our heartfelt prayers and condolences for those who lost their precious and loved ones in this massive earthquake , may allah bless those who lost their lives with the highest ranks in jannah. longLivePakTurk friendship in all times Turkey TurkeyEarthquake ",,Turkey,"Turkey, Jannah, PakTurk, TurkeyEarthquake",11.2456,86,12
"see APC hand work, if I drop location mek I bend. . Turkey GRAMMYs PrayForTurkey HelpTurkey Christian Atsu APC ",,Turkey,"Turkey, Atsu, Grangmuys (if applicable), HelpTurkey, Christian, APC.",8.6882,61,20
"Our thoughts and prayers go out to all those affected by the earthquake in Turkey, Syria and Lebanon earlier today. earthquake Turkey PrayForTurkey earthquakeinturkey PrayforSyria PrayForLebanon Syria Lebanon KhawajaFund KhawajaFoundation ",,"Syria,  Syria,  Turkey,  Turkey,  Lebanon,  Lebanon","Turkey, Syria, Lebanon, KhalwaCityOrRegion",5.5343,84,11
We need a huge and urgent help here. 2 very big earthquakes in 9 hours. Logistics and operation support is not enough. Please search for help channels in your country. Every small step can change the destiny of even one person. Pray and take action. earthquake Turkey indiedev ,,Turkey,"Turkish locations:, Turkish locations: Turkey (from ""2 very big earthquakes in 9 hours""), Turkey (from ""Please search for help channels in your country""), Turkey and Turkey (from ""earthquake turkey indiedev"").",9.8614,90,46
Why we can t predict earthquakes? Answer Due to variations in geology and other factors that are unique to each location. Earthquake Turkey Syria ,,"Syria,  Turkey","Turkey, Syria",4.8725,59,3
Donate to the heroes digging people out of the rubble Syria ,,Syria,"Syria,d",4.091,42,3
"It was a really sad day. I have talked to dozens of people since 4, 45 so far. Some family members were under rubbles and thankfully they are alive. They injured badly but at least they are a live. My heartfelt condolences to those who lost their dears either in Syria or Turkey ",,"Syria,  Turkey","4, 45 so far, Syria, Turkey",6.6592,93,10
is sending additional rescue modules from the fire command and small medical team to The Bulgarian Red Cross sends teams from the mountain rescue modules. The BRC expects the TRC to state their first needs. Turkey TurkeyEarthquake Bulgaria ,,"Turkey,  Bulgaria","Turkey, Bulgaria, Turkey",2.8897,75,5
PrayerRequest Earthquake Turkey Please join in prayer. ,,Turkey,"Earthquake,Turkey",2.9431,42,5
no words Turkey Syria Earthquake to all with family and friends there I hope you have had contact with them ,,"Syria,  Turkey","Turkey, Syria, there",4.7967,52,5
I offer my greatest condolences to the people of Turkey and Syria at this time. The damage and the pain as of a result of the massive earthquake is heartbreaking Turkey TurkeyQuake TurkeyEarthquake ,,"Syria,  Turkey,  Turkey","The given sentence does not mention any other locations except Turkey. Therefore, the answer is simply:, Turkey",54.7458,69,20
"earthquake in Syria, Turkey leads the front page of the newspaper for US military personnel. ",,"Syria,  Turkey","Syria, Turkey",2.2935,49,4
"On the instruction of Chairman PPP amp; Foreign Minister BBhuttoZardari Sindh Govt will donate 100, 000 tents for the victims of devastating earthquake in Turkiye. MuradAliShahPPP AseefaBZ sharjeelinam Turkey PrayForTurkey ",,"Turkey,  Sindh","Pakistan, Sind, PAK, BBhuttoZardari, BAZ, Turkey",8.2171,89,18
"Turkey says 2, 316 people have been killed and 13, 293 injured in Monday s earthquakes. Emergency services said 7, 340 people have been rescued so far. PrayForTurkey earthquake TurkeySyriaEarthquake ",,Turkey,"2 Turkey, 316 Turkey, 13,293 Turkey injured, 7,340 Turkey rescued.",5.163,79,21
We are praying for this tragedy and feel free to make donations to help them. Below is one of the official links to contribute Turkey Syria ,,"Syria,  Turkey","Turkey, Syria",2.9001,58,3
"Turkey and Syria at least 3, 500 people confirmed dead after major earthquakes with number set to rise latest updates earthquake ",,"Syria,  Turkey","Turkey, Syria",5.7858,55,3
The images and videos coming out of Turkey and Syria are devastating and heartbreaking. They need so much help right now. ,,"Syria,  Turkey","Turkey, Syria",3.683,54,3
kci2013 Pray for Turkey The beautiful country and nice people Turkey ,,"Turkey,  Turkey","Turkey, the beautiful country, and nice people",3.3721,46,9
Innalilahi wa inna illahi raji un another earthquake again Ya Allah have mercy on us all forgive our wrongdoings and bring relief to these brothers and sisters of ours. earthquake Turkey ,,Turkey,"Innalilahi, turkey",4.0155,71,6
"Please send any help you can to this address. 0x7FE400ce1dfB453CaD74c410A6d7A7aCf55233AC We will deliver the incoming help via ahbap association. 10 cities collapsed in Turkey, the biggest disaster in history earthquake Turkey ETH ",,"Turkey,  Turkey","Turkey, ETH",10.8145,96,3
undpiniraq amp; IraqiGovt hold strategic planning workshop on reintegration in Iraq to focus on categories of caseloads requiring a specific approach for reintegration including Iraqi families returning from Al hol Camp in Syria ,,"Iraq,  Syria","Iraq, Syria",4.7106,74,3
Pray for Turkey Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Turkey,  Turkey","Turkey, Turbinga, Tsunami, Turkey, Syria",5.8698,45,12
Pray for Turkey Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Turkey,  Turkey",Turkish-speaking countries (including Turkey),4.8029,45,8
rihpael and in Syria too ,,Syria,and,6.8757,38,1
"Leilibazargan The earthquake in Turkey is very painful. During the recent months, the people of Turkey shouted the pain of the Iranians and became our voice, although our hands are tied today, we the people of Iran are with them. You are strong and you will get through these difficult times ",,"Turkey,  Turkey,  Iran","AFGANISTAN, TURKEY, IRAN",5.2591,91,11
The tragedy earthquake on the front page of the Paris daily. ,,Paris,Paris,4.0347,43,1
"a call from the city protection and solidarity platform in diyarbakir, southeast turkey. earthquake ",,turkey,diyarbakir,7.0866,50,4
