text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
Cristiano Ronaldo sends a huge hug to those affected by Mexico earthquake ,earthquake,Mexico,Mexico,8.7689,45,1
Thousands Homeless as Mexico Quake s Death Toll Tops 300 ,"Death, Quake, Homeless",Mexico,"Mexico, Mexico Quake",3.3574,44,5
"RT Shelmithmichael HE SAID THIS ALSO, MEXICO EARTHQUAKE PROPHECY! ! ! ! ! ! ! ! . . . . . . WHAT ABOUT COMING OF MESSIAH ",EARTHQUAKE,MEXICO,"The sentence mentions locations at:, **MEXICO**, **MESSIAH**, So, the comma-separated list is:, MEXICO, MESSIAH",6.4592,76,32
Grand Chandelier Rocked By Earthquake From The Weather Channel iPhone App ,Earthquake,nan,"Paris, Paris/Paristown, New York City, iPhone App",4.128,45,14
Rodeo event to raise money for Mexico earthquake recovery efforts ,"efforts, earthquake","Mexico,  Rodeo",Morecamto,4.3934,43,3
"Mana Donates 200, 000 to Mexico Earthquake Fund Here s How You Can Donate djmissgem ",Earthquake,Mexico,"Mana, Mexico, Mexico Earthquake Fund",4.418,53,8
"In central Mexico, earthquake survivors face extensive damage USPolitics via NewsHour ","damage, earthquake",Mexico,"centralMexico,mexico",3.7469,45,5
Rescue work suspended at earthquake collapse site in Mexico City AP ,"collapse, earthquake, Rescue",Mexico City,Mexico City and the areas affected by the earthquake.,4.5159,43,10
Arizona groups send supplies to Mexico after earthquake ,earthquake,Mexico,"Arizona, Mexico",2.4709,39,3
RT Michelle J Cave For real. HurricaneIrma HurricaneHarvey fires mexicoearthquake tiger texas Florida ,,"Florida,  texas","Hurricane Irma, Hurricane Harvey, Mexico, Tiger City (florida), Florida",3.9867,51,16
"Totalbiscuit Frida, a better picture. The hero who saved many lives from Earthquake rubble in Mexico City ","rubble, Earthquake",Mexico City,"Mexico City, Mexico City",5.0232,55,5
Mexicans turn to church as earthquake death toll hits 320 ,"death, earthquake",nan,"Mexico, church, earthquake, 320",2.3065,43,8
RT Andalalucha An unknown of garment workers died in this factory in Mexico s 7.1 earthquake. ,"earthquake, died",Mexico,"Andalabu, Factory, Mexico City",5.9909,54,9
You can always count on Israel to come to the rescue during a natural disaster. MexicoEarthquake Mexico Israel ,"disaster, rescue","Israel,  Mexico,  Israel","Mexico, Israel",23.0658,52,3
Local business raises money for earthquake victims in Mexico ,earthquake,Mexico,"local business, mexican victims",3.4916,40,6
Mexico earthquake The neighbourhood where one house survived news eu ,earthquake,Mexico,"Mexico, earthquake, neighborhood",4.2074,41,5
Mexico Earthquake Fundraiser ,Earthquake,Mexico,"Mexico, Mexican Earthquake Fundraiser",6.6729,37,8
SEASON OVER? ? ? ? WE COULD USE ABLE BODIES AT EARTHQUAKE IN MEXICO! DIG IN. . . . ,EARTHQUAKE,MEXICO,"USE, ABLE, BODIES, IN, MEXICO",14.2289,63,14
Great talent tomorrow at lprnyc in support of SismoMX Please come. ,support,nan,"lprnyc,SismoMX",3.3399,48,7
Yesterday Univision34LA telethon UnidosPorLosNuestros raising funds via Red Cross for victims of MexicoEarthquake ,,,Por Los Nueces,4.5333,55,5
tsunami Thousands homeless after Mexico earthquake via hng news ,"earthquake, homeless, tsunami",Mexico,"tsunami, Mexico, hng",4.3962,42,7
Small dog rescued from rubble six days after deadly Mexico earthquake Photo Reuters ,"earthquake, rubble",Mexico,Mexico City,4.7866,44,2
These photos of sniffer doggos in the rubble of Mexico s earthquake cry emoji ,"earthquake, rubble",Mexico,"Mexico, Mexico City, Mexico s",3.4421,47,7
Evil is as wonderful as Frida we love you mexican Paw Patrol! mexico MexicoEarthquake rescuedog ,,mexico,Mexico,6.4283,53,1
Fresno restaurant donating proceeds to help victims of Mexico earthquake ,earthquake,Mexico,Fresno,11.6357,43,3
The coast of Mexico had had new earthquake ,earthquake,Mexico,Mexico,3.6842,39,1
Updates on Mexico Earthquakes via mormonnewsroom ,,Mexico,Mexico,2.7919,43,1
"Venezuela has directed humanitarian aid to Mexico, affected from an earthquake, RIA No. . . ",earthquake,"Mexico,  Venezuela","Venezuela, Mexico",2.3828,52,5
"USGS M 4.3 62km S of San Francisco del Mar, Mexico earthquake ","earthquake, USGS","Mexico,  San Francisco","San Francisco del Mar, Mexico",12.3377,50,6
"THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By ProphetDrOwuor FULFILLED ",EARTHQUAKE,MEXICO,"The sentence lists locations by highlighting ""MEXICO"" and excludes others., **MEXICO**, * This is shocking and very feared, thirteen year mexico earthquake.prophecy By ProphetDrOwuor FULFILLED",4.93,67,44
Searchers dig as Mexico City reopens just 1 of schools after earthquake CBCNews CBC news ,earthquake,Mexico City,"Mexico City, after earthquake",4.8757,50,5
Dog rescued from Mexico earthquake rubble six days on TISNews Click Link ,"rubble, earthquake",Mexico,"Mexico, earthquake rubble",4.1949,45,4
"Pop star Shawn Mendes starts Mexico earthquake relief fund, donates 100, 000. See EN 02MO. ","relief, earthquake",Mexico,"Mexico, 100,000, EN 02MO",4.2868,56,11
Child sharing food kit with dog after earthquake in Mexico pics awww ,earthquake,Mexico,Mexico,3.0505,44,1
In Mexico the number of victims of an earthquake has grown up to 319 ,earthquake,Mexico,"Mexico, Mexico City",3.8799,46,4
Cristiano Ronaldo pays tribute to young boy killed in Mexico earthquake tragedy ,"tragedy, earthquake",Mexico,Mexico,3.4956,45,1
Cristiano Ronaldo s wonderful gesture to Mexico s earthquake struck family ,earthquake,Mexico,Mexico,4.5292,44,1
"Taiwan pledges US 100, 000 toward Mexico earthquake relief efforts Taiwan Today ","efforts, relief, earthquake","Taiwan,  Mexico,  Taiwan","Mexico,Taiwan",4.2195,47,4
"After the Quake, Tremors of Anxiety Ripple Across Mexico City ",Quake,Mexico City,"Mexico,mexico city",6.1007,44,5
. UNOSAT Over 15 million people exposed to strong shaking after Mexicoearthquake. Report ,"shaking, strong",nan,Mexico,10.8645,50,1
Mexico Humanitarian aid for earthquake in Oaxaca does not stop SPA ,earthquake,"Oaxaca,  Mexico","Mexico,Oaxaca",2.6078,45,4
Calgary couple describes terrifying ordeal in Mexico City earthquake ,earthquake,Mexico City,"Calgary, Mexico City",3.5638,41,5
MUTEK. MX suspends ticket sales after Central Mexico earthquake tgmsNews ,earthquake,Mexico,"Mexico City, Central Mexico",4.6812,47,5
"Star Striker, Ronaldo Pays Tribute To Mexico Earthquake Victim. See more details here gt; ",Earthquake,Mexico,Mexico City,8.6046,50,2
Fuerza Mexico Earthquake has been the engine of a newfound national solidarity ,"solidarity, Earthquake",Mexico,Mexico,5.6189,46,1
Mexico earthquake Why did it happen and what is the advice for travellers? ,earthquake,Mexico,"Mexico, Earthquake",8.1309,45,4
"When an earthquake struck this rural corner of Mexico City, the flimsy shacks ",earthquake,Mexico City,"rural corner, shacks",5.4592,48,6
Russia sends plane with humanitarian aid to Mexico earthquake. Via Milenio ,earthquake,"Mexico,  Russia","Russia, Mexico",4.8547,45,3
Tragedy At Home While Studying Abroad The Mexico City Earthquake ,"Earthquake, Tragedy",Mexico City,Mexico City,19.9896,46,2
"Mexico earthquake. Burma, Myanmar Pagoda. ",earthquake,"Myanmar,  Mexico","Mexico, Burma, Myanmar pagoda",5.7997,40,7
Connected Cars Detect Mexico Earthquake ,Earthquake,Mexico,Mexico,6.2852,37,1
CNN La Paz iReporter News Syndication Mexico earthquake Search for victims continues ,"Search, earthquake","Mexico,  La Paz","La Paz City, Mexico, iReporter News Syndication, earthquake's location",4.5473,45,15
Design Week Mexico postponed in wake of deadly earthquake ,earthquake,Mexico,Mexico,3.8748,40,1
"In Mexico, Adventists assist in aftermath of latest earthquake. ","earthquake, aftermath",Mexico,Mexico,5.2136,43,1
"ColegioRebsamen Operated Legally, Says Delegate in Tlalpan MexicoEarthquake ",,Tlalpan,"Rebsamen, Tlalpan, Mexico",5.9222,51,10
Heat to check on arena after Mexico City earthquake Heat ,earthquake,Mexico City,"Mexico City, Arena",5.1032,41,4
Earthquake could alter plans for Miami Heat game in Mexico City Sun Sentinel HEATIsOn ,Earthquake,Mexico City,"Miami, Mexico City, Sun Sentinel",2.7346,49,7
Earthquake in Mexico the authorities have assessed damages ,Earthquake,Mexico,Mexico,4.8695,40,1
jk rowling I don t have otters but here s the dog that has helped rescuing many people in Mexico s earthquake ; ,earthquake,Mexico,"Looking at the sentence ""jk rowling I don't have otters but here's the dog that has helped rescuing many people in Mexico earthquake;"", the locations identified are:, - Mexico (twice), So the formatted response is:, Mexico, Mexico",4.691,57,50
Volunteers help clean up the earthquake damaged Mexico City bookstore LibreriaAtraves ,"earthquake, Volunteers",Mexico City,Mexico City,4.7963,48,2
Kaiser Permanente pledges 1 Million to Mexico earthquake aid. ,earthquake,Mexico,"Kerramperman Pete, Mexico",2.9941,45,8
OB Mexico s mobile kitchen brings much needed relief to MexicoEarthquake victims. ,relief,Mexico,"Mexico, Mexico",4.715,46,3
Mexico Earthquake Citizens Become Heroes Searching For Survivors Among Rubble NBC News ,"Rubble, Earthquake",Mexico,"Mexico, NBC News, Rubble",4.0056,46,7
NASAJPL Another way NASA pitched in for Mexico earthquake response damage maps ,"damage, earthquake",Mexico,NASAJPL Another way NASA pitched in for Mexico earthquake response damage maps,4.8512,45,14
Crews keep searching for victims of Mexico earthquake sandiego ,earthquake,Mexico,"Mexico, Sandiego",4.4217,43,4
Most Mexico City museums have reopened! ,,Mexico City,Mexico City,8.0673,38,2
Team of Humanity Firdt USA serving near Mexico City after earthquake we ,earthquake,Mexico City,"Team of Humanity, Mexico City, USA",3.5535,45,8
Thank You Very Very Much Japan! MexicoEarthquake ,,Japan,"Japan, Mexico, MexicoEarthquake",5.706,41,7
Mexico offers tax relief for earthquake hit firms TaxNews1 ,"earthquake, relief",Mexico,Mexico,6.2617,42,1
"Mexico Earthquake Relief Etcetc Bare Swage Kompany Swoops Monday, ConcertTickets ","Relief, Earthquake",Mexico,Mexico Etcetc Bare Swage Kompany Swoops,13.2512,50,12
"Mana Donates 200, 000 to Mexico Earthquake Fund via r UpliftingNews ",Earthquake,Mexico,Mexico,14.1002,50,1
Ready for the Big One California struck by 28 earthquakes in 24 hours ,,California,California,3.811,46,1
"MEXICO UPDATE more than 10 THOUSAND people lost their homes WE NEED YOU, please donate ",,MEXICO,MEXICO,4.9277,52,3
bobbypulido425 Joins forces to coordinate relief efforts for Mexico Earthquake victims. ,"Earthquake, efforts, relief",Mexico,Mexico,9.763,50,1
Mexico 7.1 Earthquake UFO Phenomena Emerges During Live TV News! Video Paranormal ,Earthquake,Mexico,Mexico,3.7948,52,1
Fernanda Castillo Pays Tribute to Her Family Members Killed in Mexico s Earthquake ,Earthquake,Mexico,"Mexico, earthquake",4.2945,47,3
"No Child Trapped in Rubble of Mexican Quake Hit School, Officials Say ","Quake, Rubble, Trapped",nan,"No Child Trapped in Rubble of Mexican Quake Hit School, Officials Say",5.8964,47,16
NASA s Suitcase Sized Radar Which Detects Heartbeat Is Why Mexico s Earthquake Victims Are Safe G . . . ,Earthquake,Mexico,Mexico City,4.5012,55,2
Shop These Accessories and Support Mexico Earthquake Relief Efforts ,"Efforts, Relief, Earthquake, Support",Mexico,Mexico,4.2824,42,1
Playa team joined Red Cross Mexico to help sort amp; package donations for the earthquake victims gvitravel gviplaya ,earthquake,Mexico,"Malacca Playa, Red Cross in Mexico City, gvitravel gviplaya (39843)",6.5886,56,23
RT psskow Hundreds of cyclists are helping earthquake victims in CDMX Photo ClaytonTConn ,earthquake,nan,"CDMX, ClaytonT Conn.",4.8021,51,7
Post Quake Threats and how to Avoid Them MexicoEarthquake safety ,Quake,nan,Mexico Earthquake Safety,5.1359,45,4
Centretown resident aids in helping Mexico pick up pieces after earthquake ,earthquake,Mexico,"Centretown, Mexico",3.4363,44,5
Will a new Mexico arise from earthquake s rubble? ,"rubble, earthquake",Mexico,New Mexico Sloa,3.4827,41,4
RT VOANews Mexico Tallying Economic Cost of Big Earthquake ,Earthquake,Mexico,Mexico,6.0059,45,1
Anger at response to Mexico earthquake could bring political aftershocks ,earthquake,Mexico,"MX, Mexico city, guanajuato, oaxaca",5.595,44,13
"It was a Mexico City office building. Now, after the earthquake, it s a tomb UnitedStates ",earthquake,Mexico City,"Mexico City, United States, Mexico City",9.4941,51,8
"earthquake GFZ M 3.9, Gulf of Mexico FORECAST ",earthquake,Mexico,"GFZ, M, Gulf of Mexico",8.5096,46,8
Leaving a Condemned Mexico City Building SocialMedia ,,Mexico City,"Condemned, Mexico City, Building, SocialMedia",4.6254,42,11
Unlikely band of friends call on the public to help Mexico after earthquake ,earthquake,Mexico,"friends, mexico",6.5605,45,3
IDF Army with a Heart ! AmYisraelChai tks israel defense forces on Instagram Mexico earthquake Israel IDF ,earthquake,"Israel,  Mexico,  israel","Am Yisrael, Israel, Mexico, earthquake",6.1087,56,10
Architects seek plastic bottles to build shelters for MexicoQuake Homeless ,Homeless,nan,Mexico,8.3095,46,1
Insured loss estimates for Mexico earthquake up to 2bn ,"earthquake, loss",Mexico,"Mexico, earthquake",4.4949,43,3
Lionel Messi posts emotional tribute to Mexico earthquake victims ,earthquake,Mexico,Mexico,3.7637,42,1
"In Mexico, Earthquake Survivors Plan on Rebuilding Their Lives ",Earthquake,Mexico,"Mexico, Earthquake Survivors, Plan on Rebuilding Their Lives",4.9253,44,13
"Suntory Pledges 200, 000 To Support Earthquake Relief and Recovery in Mexico ","Relief, Earthquake, Support",Mexico,Mexico,6.0534,51,1
Via my Instagram A clown visits Jojutla one of the towns decimated by Mexico s earthquake ,earthquake,"Mexico,  Jojutla","Jojutla, Mexico MXI",3.2952,51,8
Most infrastructure issuers have not suffered major damage following the MexicoEarthquake; ,damage,nan,Mexico,4.5029,46,1
Woman who survived Mexico earthquake back in Ottawa ,earthquake,Mexico,"Mexico,Abercrombie",11.4393,39,6
Mexicans shed tears for hundreds killed in earthquake Mexico. See more NBCNews gt; gt; ,earthquake,Mexico,"Mexico, rectangular tears, NBCNews",3.2793,50,7
Mexico Earthquake comparison 1985 vs 2017. Its all about substrata OC ,Earthquake,Mexico,"Mexico, substrates OC",5.8678,49,5
"RT CGTNOfficial Three people from Taiwan died in MexicoEarthquake, Chinese embassy in Mexico confirms ",died,"Mexico,  Taiwan",RT Reno CGTNOfficial Three people from Taiwan Mexico Earthquake Chinese Embassy Mexico,5.166,50,15
Archdiocese of Mexico City offers free medical care to earthquake victims ,earthquake,Mexico City,Mexico City,5.9542,44,2
Popocatepetl volcano in Mexico City spews rocks and dumps ash near areas dealing with earthquake aftermath. ,"aftermath, earthquake, volcano","Mexico City,  Popocatepetl","Popocatepetl, Mexico City, and the areas dealing with earthquake afterward",5.3724,52,15
"BREAKING M4.2 earthquake hits offshore Oaxaca, Mexico. ",earthquake,"Mexico,  Oaxaca","Mexico,Oaxaca",5.4446,46,4
MUTEK Mexico rescheduled to November following earthquake Miles Bowe MoM ,earthquake,Mexico,"Mexico, MoM",8.3939,46,4
"In Earthquake Aftermath, It s Uncertain When Kids In Mexico Will Return To School ","Aftermath, Earthquake",Mexico,Mexico,7.5446,49,1
The Search for a Springfield Woman s Family Member Ends After Earthquake Hits Mexico ,"Earthquake, Search",Mexico,"Springfield, Mexico",4.9045,46,4
Reuters At the epicenter of Mexico s earthquake Reuters co jp ,"earthquake, epicenter",Mexico,"The Epicenter of Mexico, Mexico",3.4896,43,7
cute totes! proceeds to united way s mexico earthquake relief fund! ,"relief, earthquake",mexico,"United Way, Mexico, earthquake, relief fund",3.4528,46,9
RT achengardner Sending supplies to Mexico to help with the earthquake relief. ,"relief, earthquake",Mexico,Mexico,3.1958,47,1
Action! orders 87 year old actress who survived Mexico s earthquake ,earthquake,Mexico,Mexico earthquake,2.9176,44,2
"Hope evaporating, a grim wait for relatives after Mexico s earthquake. ",earthquake,Mexico,"mexico  city, mexico earthquake",4.2677,45,8
Mexico Earthquake Damage Could Cost More Than 2 Billion World ,"Damage, Earthquake",Mexico,Mexico Earthquake Damage Could Cost More Than 2 Billion World,2.4925,43,12
Mexico Overview of the state of Morelos Earthquake 7.1 19 09 2017 humanitarian newzealand auckland ,Earthquake,"Morelos,  Mexico","Mexico, Morelos, Auckland, 2017",3.9199,58,10
RT JourneyMexico Check out why TravelLeisure recommend NOT to cancel your trip to Mexico ,,Mexico,"The identified locations in the sentence are Mexico and journey., Answer: Mexico,Journey",5.0055,48,16
IndyCar schedule release delayed by Mexico City earthquake Indianapolis Star ,earthquake,Mexico City,"Indianapolis Star, Boston, New York, Chicago, San Francisco",3.2953,43,13
Drone footage Mexico City Earthquake quadcopters uav dronefans ,Earthquake,Mexico City,"Mexico City, quadcopters/uav dronefans",5.1315,46,11
Mexico Anger Grows over Government s Handling of Earthquake ,Earthquake,Mexico,Mexico Anger Earthquake,4.8177,43,5
RT newscientist Mexico on tsunami alert after biggest earthquake in 85 years ,"earthquake, alert, tsunami",Mexico,"""mexico,tusunamalight""",5.2082,46,11
China donates 8.5 million dollars in aid and supplies to earthquake ravaged Mexico ,earthquake,"Mexico,  China","China, Mexico",4.4493,49,3
The president of Mexico has estimated costs of restoration after an earthquake RIA Nov. . . ,earthquake,Mexico,Mexico,4.6806,49,1
NASA Tech Is Helping Find Mexico Earthquake Victims Buried in Rubble ,"Rubble, Earthquake",Mexico,"Mexico, Rubble",4.2122,45,4
Report by UNAM seismologists on Mexico earthquake of Sept 19 ,earthquake,Mexico,"UNAM, Mexico",4.0193,45,4
Parks and Bicycles Were Lifelines After Mexico City s Earthquake ,Earthquake,Mexico City,Mexico City,3.5804,46,2
Mexico City Begins To Rebuild After Earthquake realestate Florida 55plus 55plus Florida ,Earthquake,"Florida,  Florida,  Mexico City",Mexico City begins to rebuild after an earthquake. real estate Florida 55plus 55plus Florida.,5.4546,51,20
Mexico City Begins To Rebuild After Earthquake ,Earthquake,Mexico City,Mexico City,4.0042,40,2
Ok then Mexico should have been ready for the earthquake and Houston ready for the hurricane? ? ? ,earthquake,Mexico,"Mexico, Houston",9.1681,50,3
"In Mexico City, restaurant kitchens turn into relief centers ",relief,Mexico City,"Mexico City, restaurant, kitchen, relief center",4.4933,41,9
"For many of the survivors of Mexico s earthquake, the difficulties are only just beginning ",earthquake,Mexico,"Mexico, difficulty",3.4705,47,3
I happened to be in Mexico City during the 19 Sep earthquake. Volunteer first responder here. ,earthquake,Mexico City,"Mexico City, September 19th, Mexico City",3.7434,50,10
"Mexico hit by over 5, 400 aftershocks after September 7 quake ",quake,Mexico,"Mexico, aftershocks",4.3039,48,5
Our Emergency Relief Team brings blankets and food packages to Mexico Earthquake victims ,"Earthquake, Relief, Emergency",Mexico,"Mexico, Mexico City",5.2618,45,4
RT PopWrapped ICYMI Mexico s Second Earthquake In Two Weeks Leaves Over 200 Dead ,Earthquake,Mexico,Mexico,5.8826,50,1
Took granddaughters back to school in Mexico City today First time after earthquake. Study hard 7am to 5pm. ,earthquake,Mexico City,"Mexico City, Mexico City",5.7514,58,5
How free meals foster community in post earthquake Mexico City ,earthquake,Mexico City,Mexico City,6.3254,41,2
Disabled Israeli soldiers aid Mexico earthquake rescue effort. DAFN hmrd ,"rescue, earthquake",Mexico,Mexico,7.3787,45,1
"A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. ",earthquake,Mexico City,"""Narrate neighborhood, Mexico City""",5.6979,49,8
"Together for Mexico Fundraising event for Mexico s earthquake victims. Join us! October 1, Vancouver BC. ",earthquake,"Mexico,  Mexico","Mexico, October, Vancouver BC",5.3979,53,6
Edible mexico city post earthquake reveals everyday heroes. . ,earthquake,mexico city,"Mexico City, Mexico City, Mexico City",4.0471,42,8
If you are in LA on Oct 3rd BluJamCafe is donating 20 of all proceeds to the mexicoearthquake relief fund. ,relief,nan,LA,5.4576,60,1
KimKardashian to donate proceeds of her VogueMexico cover to help earthquake victims ,earthquake,nan,Vogue墨西哥,4.3256,47,7
Brave And Heroic Dog Saves Mexico Earthquake Survivors ,Earthquake,Mexico,"Mexico,earthquake_survivors",6.7995,43,7
Kim Kardashian Is Bringing Awareness To The Need For Earthquake Relief Efforts In Mexico! ,"Efforts, Relief, Earthquake",Mexico,Mexico,4.0798,48,1
How the Verificado19s campaign is fact checking Mexico s earthquake ,earthquake,Mexico,"Verificado19s, Mexico",4.7118,44,6
Metro Kim Kardashian West donating proceeds from Vogue Mexico cover to Earthquake. . ,Earthquake,Mexico,"Vogue Mexico, Mexico",8.1262,46,5
RT NielsenMktg Estimated tsunami arrival times by location around the Mexico earthquake ,"earthquake, tsunami",Mexico,Mexico,6.4466,46,1
HRA stands with Mexico amid the earthquake of September 19th FuerzaMexico ,earthquake,Mexico,","" Mexico"", ""FuerzaMexico"", ""Mexico City""",3.6586,48,13
EXCLUSIVE Star Wars Star Diego Luna Urges Fans to Help Mexico After Devastating Earthquake We Need You ,"Earthquake, Devastating",Mexico,"star Wars, Diego Luna, Mexico",5.3008,53,7
"Mexico We are the Crack, They are the Collapse mexicoearthquake SismosMexico2017 ",Collapse,Mexico,"Mexico, Mexicoearthquake, SismosMexico2017",6.2133,50,12
I wrote about the Mexico earthquake for Liberation News ,earthquake,Mexico,"Mexico,Mexican News",7.3594,40,5
Harry Styles wait. . . wasn t Mexico City suffered from an earthquake last week? Just asking ,earthquake,Mexico City,Mexico City,4.3341,50,2
"strong earthquake shakes Offshore Chiapas, Mexico 7 min ago. More info at ","earthquake, strong",Mexico,"Offshore Chiapas, Mexico, 7 minutes ago",4.5414,48,11
Purchased! ! ! BuyMiGenteRemix Hurricane Earthquake Houston Mexico PuertoRico ,Earthquake,Mexico,"Houston, Mexico, Puerto Rico",5.9573,50,6
"M5.6 earthquake 119km SSW of Tres Picos, Mexico Broadband EW component Fordham seismic station Bronx NYC ","seismic, earthquake","Mexico,  Tres Picos","Tres Picos, Mexico Bronx, New York",5.2089,58,10
Futurism Why was MexicoCity s earthquake so unusual? ,earthquake,nan,MexicoCity,2.2588,44,2
"5.6 MAGNITUDE UNDERSEA EARTHQUAKE OFF CHIAPAS, MEXICO weatherchannel AMHQ USGSBigQuakes wjrnewsdesk PGLocal4 ","EARTHQUAKE, MAGNITUDE",MEXICO,"MEXICO, CHIAPAS",4.3224,69,8
"Chiapas and Puebla, mexicoearthquake Chain Reaction or Coincidence? ",,Puebla,"Chiapas, Puebla",3.957,48,6
6.0 magnitude earthquake hits 220 kilometres away from Mexico shoreline in North Pacific Ocean ,"earthquake, magnitude",Mexico,"6.0 magnitude earthquake, North Pacific Ocean, 220 kilometres away from Mexico shoreline",5.3208,48,17
Virgin Mary statue has CRIED and MOVED since deadly Mexican earthquake ,earthquake,nan,Virgin Mary statue,4.5995,45,3
"Christian young people shot, robbed and raped delivering earthquake aid in south Mexico ",earthquake,Mexico,south mexico,4.3743,45,2
Five Must Read Articles About Mexico s Devastating Earthquake ,"Earthquake, Devastating",Mexico,"mexico, devastating earthquaking",2.8998,43,7
RAW VIDEO Terrified Mexicans Run From Crumbling Buildings Mexico Earthquake staged ,"Earthquake, Crumbling",Mexico,"Crumbling Buildings, Mexico, Staged Earthquake",7.6938,45,11
"remember when alexandra daddario posted this insensitive tweet , around the time of the mexico earthquake ",earthquake,mexico,mexico,5.1892,50,3
"Rare. . . ? 3.2 earthquake on Fri, 29 Sep 11 35 53 UTC NEW MEXICO ",earthquake,MEXICO,The locations identified from the sentence include the city of NEW MEXICO.,5.7872,58,15
Mexican rescue dog Frida became symbol of earthquake hope. . sumeidha SumathiIyer ,"earthquake, rescue",nan,"Mexico, Frida",3.607,51,4
Sampson Boxing plan to donate fight proceeds to Mexico Earthquake boxing ,Earthquake,Mexico,"sampson, mexico, earthquake",4.126,45,6
Mexico Earthquake Causes a Strong Flight to Quality Commercial Property Assets ,"Strong, Earthquake",Mexico,"Mexico, Mexico",3.5824,43,3
Why you don t need to cancel a trip to Mexico after the earthquake via TravelLeisure ,earthquake,Mexico,Mexico,4.5532,49,1
Partner Nation Air Forces Direct Aid to Mexico following Earthquake ,Earthquake,Mexico,"United States, Mexico",4.5206,42,4
Mexico City quake seriously damaged this film archive ,quake,Mexico City,"Mexico City, film archive",3.4189,39,5
"After Mexico Earthquake, Bike Brigade Delivers Much Nee. . . MuchNee News ",Earthquake,Mexico,"mexico, mexico, mexico",4.7449,50,7
Punk hc benefit show for Mexico City earthquake victims at SpiderHouseATX on Sunday ,earthquake,Mexico City,"Mexico City, Spider House ATX",3.3601,48,7
Morelos Promoting Health Risk Awareness After MexicoEarthQuake ,,Morelos,"Morelos, Mexico, MexicoEarthquake, Mexico",4.7684,43,10
Puerto Rico Hurricane and Mexico Earthquake Relief Fund FLACS will be collecting specific ,"Relief, Earthquake","Mexico,  Puerto Rico","Puerto Rico, Mexico",3.6389,47,5
RT NBCNews LATEST Pacific Tsunami Warning Center has now updated Mexico earthquake to 8.2 magnitude ,"magnitude, earthquake, Warning, Tsunami",Mexico,"PACIFIC TSUNAKA WATRISKAGE CENTER, MEXICO",5.645,52,17
Mexico The Earthquake of Our Struggle for Our 43 Children ,Earthquake,Mexico,Mexico Earthquake,4.3388,44,3
Kim Kardashian Showcases Sexy Looks in Vogue Mexico Cover Shoot and Makes a Plea to Help Earthquake Victims ,Earthquake,Mexico,Mexico,5.3944,52,1
Mexico City Motorcyclists Provide Aid After Earthquake via motorcyclistmag reflective tt ,Earthquake,Mexico City,"Mexico City, motorcyclistmag",4.2118,48,7
AR Professor Selected to Study Recent Mexico Earthquake ARNews kark4news ,Earthquake,Mexico,"Mexico City, ARNews kark4news",4.4341,46,9
"Dine with us Tuesday, October 3rd, and we ll donate 20 of all sales to help earthquake victims of Mexico. ",earthquake,Mexico,"Mexico City, Mexico",4.9113,58,4
Carla Nava with LU Send Now discusses plans to assist those devastated by the latest earthquake in Mexico. ,earthquake,"Mexico,  Nava",Mexico,2.229,52,1
Baking for Mexico Two day bake sale created for victims of Mexico City earthquake ,earthquake,"Mexico City,  Mexico","Mexico, Mexico City",20.9006,46,4
comunal taller de arquitectura reports from mexico in the wake of devastating earthquakes ,devastating,mexico,mexico,4.4844,48,3
"Big One WILL hit California soon as huge earthquake rattles Mexico, scientist warns ",earthquake,"Mexico,  California","California, Mexico",2.8503,46,3
Why do some buildings fail catastrophically during earthquakes? Lessons from Mexico City ,,Mexico City,"buildings, earthquakes, mexico city",4.3876,46,7
"Rocked by the quake, Mexico s economy could get a boost from the rebuilding ",quake,Mexico,Mexico,8.3464,47,1
Earthquake effects in Mexico City? No! ! ! ! Devastating effects from corruption! ! ! ! ! ,"Devastating, Earthquake",Mexico City,"Mexico City, New York",7.7686,54,5
Hoover High students holding benefit concert for Mexico City earthquake victims ,earthquake,Mexico City,"Mexico, Mexico City",3.6542,43,4
Crowd Erupts In Applause As Dog Pulled From Wreckage Of Earthquake In Mexico ,"Earthquake, Wreckage",Mexico,Mexico,3.3529,52,1
aircanada staff helped us pack 480 Water Purification Kits for Mexico earthquake today! ,earthquake,Mexico,"aircanada, mexico",4.8736,49,5
Signs of corruption emerge from rubble of MexicoEarthquake FueraPRI ,rubble,nan,"Mexico, Chile",3.5901,45,3
Enjoy a tasty dinner at Zocalo Monday and help Mexico Earthquake survivors. ,Earthquake,Mexico,"Zocalo, Mexico City",4.5151,47,6
US photographer who shot Mexico earthquake in 1985 hurt in 2017 s ,earthquake,Mexico,"US, Mexico",4.4657,47,3
Chive Rescue dog with 52 saved lives takes on post earthquake Mexico DerangedRadio ,"earthquake, Rescue",Mexico,Mexico,4.4573,48,1
"I WANT MY LE RACLETTE, , ! ! WE SURVIVED TO THE MEXICO EARTHQUAKE ! ! WHAT EXPERIENCE, , ! ! OH MY GOD ! ! ",EARTHQUAKE,MEXICO,Mexico City,7.7804,69,2
. salmahayek thanks soul sister PenelopeCruz for donating to Mexico earthquake relief ,"relief, earthquake",Mexico,Penelope Cruz,5.0111,49,3
