text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
Update from Japan major tsunami warning for Noto region near epicenter of M7.4 earthquake revised to tsunami warning . Officials still on high alert and urging vigilance for possible similar strength quake in next 2 3 days given area s record of seismic activity. NBCNews ,"seismic, alert, warning, tsunami, earthquake, epicenter, warning, tsunami","Noto,  Japan",Noto region,3.5343,86,3
"Japan Ushers in 2024 with a Seismic Jolt A 7.6 magnitude earthquake rocked the Noto Peninsula in Ishikawa Prefecture on the afternoon of January 1st. Its epicenter a mere 16 kilometers beneath the surface places it in the shallow quake category, amplifying its destructive reach. ","shallow, surface, epicenter, earthquake, magnitude, Seismic","Ishikawa Prefecture,  Noto Peninsula,  Japan","Japan, Noto Peninsula, Ishikawa Prefecture",5.7042,97,11
"As rain fell sluggishly down, the architectural integrity of each block crumbled with collapsed houses dotting the landscape in the Japanese city of Wajima, only 30 km away from the epicenter when a series of strong earthquakes on Monday rocked the Noto region of Ishikawa. ","strong, epicenter","Ishikawa,  Noto,  Wajima","Wajima, only 30 km away from the epicenter when a series of strong earthquakes on Monday rocked the Noto region of Ishikawa.",9.4027,89,31
"Although very shallow a major earthquake of Magnitude 7.5 has hit Noto, Ishikawa prefecture in Japan. Early warning of Tsunami to hit the epicenter. Residents advised to evacuate to higher grounds! Japan ","epicenter, Tsunami, warning, Magnitude, earthquake, shallow","Japan,  Japan,  Ishikawa prefecture,  Noto","Noto, Ishikawa prefecture in Japan, Japan",3.1053,77,12
"Wajima, Ishikawa is 40km from Noto quake epicenter a small town with population of 27, 000 people and known for their lacquerware and morning market ",epicenter,"Noto,  Ishikawa,  Wajima","Wajima, Ishikawa, Noto, small town",5.4031,70,13
"The earthquake that struck Japan s Noto peninsula on Monday has killed dozens, and authorities continued to look for people buried in the rubble of collapsed and burned buildings in the coastal epicenter of the disaster. ","disaster, epicenter, rubble, earthquake","Noto peninsula,  Japan","Japan, Noto",16.4788,71,4
The Earth s crust shifted 3 meters after the Japan earthquake The strong earthquake that shook Ishikawa Prefecture caused crustal changes of up to 3 meters on the Noto Peninsula near the epicenter. ,"epicenter, earthquake, strong, earthquake","Noto Peninsula,  Ishikawa Prefecture,  Japan",The Earth's s crust and Noto Peninsula,3.0236,73,9
Andy Vermaut shares In photos The aftermath of the New Year s day quake in Japan A 7.6 magnitude earthquake which at its epicenter was ranked shindo 7 the highest level 7 on Japan s intensity scale struck Ishikawa Prefecture s Noto Thank you. ,"intensity, epicenter, earthquake, magnitude, aftermath","Noto,  Ishikawa Prefecture,  Japan,  shindo,  Japan","Japan, Noto, Ishikawa Prefecture",3.7257,89,10
BREAKING Japan Shock wave of earthquake s continue Time of occurrence 06 40 20 Epicenter information Off the coast of Noto Peninsula Epicenter information 37.5N 137.4E 20km Magnitude M5.0 Maximum seismic intensity 4 Expected seismic intensity 0.5 Grace ,"intensity, seismic, intensity, seismic, Magnitude, Epicenter, Epicenter, earthquake","Noto Peninsula,  Japan","Japan,Noto",5.4407,94,3
"A harbor seal and dolphins from the Noto peninsula epicenter are at a safe place in Fukui now. Phew. I started hearing about more non critical news from there finally, which is a good sign. ",epicenter,"Fukui,  Noto peninsula","Noto, Fukui",4.4063,74,5
"Enjoyed sake from Noto Peninsula, that was affected by the massive earthquake at the New Year s Day 2024. Sake Sogen sogenshuzou is from Suzu city, epicenter of the earthquake. The sake was so tasty. Firefly squid, taste of season from the area matches well with this sake. ","earthquake, epicenter, earthquake, massive","Suzu,  Noto Peninsula","Noto, Suzu, Noto area",5.0887,99,9
"Slide to the side and move upwards First photograph of an underwater fault several tens of meters long, Did it move during the Noto earthquake? Investigate the epicenter area. March 12, 2024 ","epicenter, earthquake, fault",Noto,"underwater fault, noto earthquake, epicenter area",8.8859,73,11
"Our hearts are with everyone affected by the major earthquake that struck the Noto Peninsula, Japan on New Years Day. The epicenter is 40 miles from our long time sister city Nanao. We are here for you, we ll do everything we can to help you through this tragedy. ","tragedy, epicenter, earthquake","Nanao,  Japan,  Noto Peninsula","Noto Peninsula, Japan, New Years Day, Nanao",11.9645,90,13
"just now there were 3 earthquakes in succession in noto in ishikawa and they were already the epicenter of the magnitude 7.6 earthquake earlier this afternoon, please pray for them, oh my god ","pray, earthquake, magnitude, epicenter","ishikawa,  noto","noto, ishikawa",6.3047,75,7
"Cracked open streets, a damaged temple and collapsed buildings were seen in Noto, Japan, two days after a powerful earthquake struck. Noto is close to the epicenter of the quake, which killed at least 65 people according to national media. ","epicenter, earthquake, powerful","Noto,  Japan,  Noto",Noto,5.7608,82,2
"RYOKI Info After tweeting about providing supplies to the zone affected by the Noto earthquake on Jan. 1, RYOKI was seen visiting the evacuation shelters in Nanao city, Ishikawa prefecture about 84km from the epicenter to deliver the relief supplies himself! RYOKI ","relief, epicenter, evacuation, earthquake","Ishikawa prefecture,  Nanao,  Noto","RYOKI_info, Nanao city, Ishikawa prefecture, Kansai prefecture (84km from the epicenter)",5.7221,95,29
"A huge earthquake occurred in the Noto region of Japan. Although I am about 250km away from the epicenter my parents home , I am safe. ","epicenter, earthquake","Japan,  Noto","Noto region of Japan, epicenter",7.0376,63,8
"I was back in my hometown near the epicenter a few months ago. And now, a large area of beautiful Noto is destroyed ","destroyed, epicenter",Noto,"Brazil, Japan",3.4385,58,3
"Driving up the Noto Peninsula today, towards where the epicenter of the New Year s Day earthquake was. The closer we get the more damage there is, land slides, collapsed roofs and huge fissures in the roads ","damage, earthquake, epicenter",Noto Peninsula,"Noto Peninsula, where the epicenter of the New Year s Day earthquake was.",5.6254,75,17
"A survey by the Japanese Coast Guard of the seafloor in Toyama Bay, near the epicenter of the Noto Peninsula earthquake, revealed that part of the slope had collapsed to a depth of 40 meters. ","depth, earthquake, epicenter","Noto Peninsula,  Toyama","Toyama Bay, Noto Peninsula",13.3072,75,7
"Around 5 26 on Saturday, January 6, there was an earthquake with a maximum seismic intensity of just over 5 in Ishikawa Prefecture. The epicenter is in the Noto region of Ishikawa Prefecture, where the depth of the epicenter is about 10 km, and the magnitude of the earthquake is ","earthquake, magnitude, epicenter, depth, epicenter, intensity, seismic, earthquake","Ishikawa Prefecture,  Noto,  Ishikawa Prefecture","Ishikawa Prefecture, Noto region",10.8084,100,10
"The adverse weather on the Noto peninsula continued to survivors at the epicenter of the magnitude 7.6 quake that left more than 30, 000 homeless and cut power to tens of thousands of residences and businesses. ","homeless, magnitude, epicenter",Noto peninsula,"Noto, Noto Town, Magnitude 7.6",5.1791,76,13
"It s been the start of a difficult year. . . If you are in the affected areas near the epicenter of the Noto Peninsula, please be careful and ensure your safety first. ",epicenter,Noto Peninsula,"affected areas, epicenter of the Noto Peninsula",5.1662,69,10
"At around 4 10 p. m. on January 1, a magnitude 7.6 earthquake occurred with its epicenter in the Noto region of Ishikawa Prefecture. At this time, we have not confirmed any impact of the earthquake on the Fukushima Daiichi and Daini Nuclear Power Plants and our main power system. ","earthquake, impact, epicenter, earthquake, magnitude","Fukushima,  Ishikawa Prefecture,  Noto",Noto region of Ishikawa Prefecture,8.9419,101,9
"An estimated 7.6 magnitude earthquake just struck Japan today. Epicenter Noto, Ishikawa Prefecture, depth very shallow and a Tsunami warning has been issued. Terrible start to the new year. ","warning, Tsunami, shallow, depth, Epicenter, earthquake, magnitude","Ishikawa Prefecture,  Noto,  Japan","Japan, Noto, Ishikawa Prefecture",5.0039,75,10
"EMERGENCY TSUNAMI WARNING in Japan. January 1, 2024 A tsunami warning has been issued. Please evacuate immediately. The epicenter of the earthquake was located in the Noto region of Ishikawa Prefecture at around 16 10. The depth of the epicenter is very shallow, and the ","shallow, epicenter, depth, earthquake, epicenter, warning, tsunami, WARNING, TSUNAMI, EMERGENCY","Ishikawa Prefecture,  Noto,  Japan","Japan, Noto region of Ishikawa Prefecture",3.7229,97,11
Oh Earthquake scary The room shook . The epicenter is the Noto Peninsula. I live in so far place but so scary. I hope everyone is safe. . . ,"epicenter, Earthquake",Noto Peninsula,"Earthquake, Room Shook, Noto Peninsula",4.8737,66,10
"BREAKING Noto earthquake again. At around 15 41 on March 7, a 4.3 magnitude earthquake occurred in the Noto area of Ishikawa Prefecture, Japan , with a maximum seismic intensity of 3 and an epicenter depth of 10km. ","depth, epicenter, intensity, seismic, earthquake, magnitude, earthquake","Japan,  Ishikawa Prefecture,  Noto,  Noto","Noto, Ishikawa Prefecture",9.5578,89,8
The powerful earthquake that rocked Ishikawa Prefecture on Monday may have shifted land in the Noto region near the epicenter up to 1.3 meters to the west. ,"epicenter, earthquake, powerful","Noto,  Ishikawa Prefecture","Ishikawa Prefecture, Noto",6.1531,67,9
Ishikawa the prefecture closest to the epicenter of the earthquake is where I went to for my summer JP language program back in the day. . . The profs arranged for us student all to go up to Noto peninsula for a trip too. . . ,"earthquake, epicenter","Noto peninsula,  Ishikawa","""Ishikawa prefecture, Ishikawa prefecture, Noto peninsula""",4.5436,86,17
"New updated land shift The powerful earthquake that rocked Ishikawa Prefecture on Monday caused crustal changes of up to 3 meters in the Noto region near the epicenter. Japan s Geospatial Information Authority, GSI, analyzed crustal movements before and after . . . 1 2 ","epicenter, earthquake, powerful","Japan,  Noto,  Ishikawa Prefecture","Ishikawa Prefecture, Noto region, epicenter",5.4778,92,13
"BreakingNews A strong earthquake has struck Ishikawa province in central Japan on Monday morning at 6.31 local time. No tsunami warning has been issued. The earthquake had a magnitude of 5.9, the epicenter was on the Noto peninsula Warning of possible new earthquakes TV2 ","Warning, epicenter, magnitude, earthquake, warning, tsunami, earthquake, strong","Noto peninsula,  Japan,  Ishikawa","Ishikawa province, central Japan, Noto peninsula",6.2111,90,12
"At around 4 10 p. m. on January 1, there was an earthquake of intensity 7 in Shiga Town, Ishikawa Prefecture. The epicenter was in the Noto region of Ishikawa Prefecture, and the depth of the epicenter was very shallow. The magnitude of the quake is estimated to be 7.6 on the ","magnitude, shallow, epicenter, depth, epicenter, intensity, earthquake","Ishikawa Prefecture,  Noto,  Ishikawa Prefecture,  Shiga Town","Country, City, Region, Prefecture",6.8013,107,8
"After New Year earthquake in Noto, Ishikawa, the epicenter seem to be moving closer to Sado island, Niigata ","epicenter, earthquake","Niigata,  Sado,  Ishikawa,  Noto","Noto, epicenter, Sado island, Niigata, 2015",4.289,59,17
"Pretty big earthquake 7.4 hit noto, ishikawa prefecture. Felt it pretty good down here in nagoya, but we re in no danger of tsunami. Tsunami warnings of up to 5m near the epicenter ","epicenter, Tsunami, tsunami, Felt, earthquake","nagoya,  ishikawa prefecture,  noto","noto, ishikawa prefecture, nagoya",5.0616,82,12
"To my foreign friends. There was a Noto earthquake on Jan 1st. I was at epicenter with my family. Fortunately, none of us were harmed, but unfortunately our house was broken and became uninhabitable. ","epicenter, earthquake",Noto,"Noto, Epicenter, Jan 1st",12.3728,77,10
"There is an earthquake tsunami warning with the epicenter in Noto, Ishikawa Prefecture. I think there will be aftershocks in the future. Take care, everyone. On the way home, etc. various things, transportation, etc. Please be careful on your way home. Please evacuate ","epicenter, warning, tsunami, earthquake","Ishikawa Prefecture,  Noto","Japan, Noto, Ishikawa Prefecture",6.9407,92,10
"An earthquake has struck Japan. The epicenter of the earthquake was in the Noto region of Ishikawa Prefecture, with a very shallow epicenter and an estimated magnitude of 7.6. ","magnitude, epicenter, shallow, earthquake, epicenter, earthquake","Ishikawa Prefecture,  Noto,  Japan","Japan, Noto region, Ishikawa Prefecture",5.7726,72,11
"To everyone overseas. At around 16 10 on January 1, 2024, an earthquake occurred with the epicenter on the Noto Peninsula in Ishikawa Prefecture, and shaking with a seismic intensity of 7 and a magnitude of 7.6 was observed. NEMTUS take seriously the serious damage caused by ","damage, magnitude, intensity, seismic, shaking, epicenter, earthquake","Ishikawa Prefecture,  Noto Peninsula","Ishikawa Prefecture, Noto Peninsula",4.2068,100,10
"With audio Tsunami information January 2, 2024 The tsunami warning has been partially lifted. Information about the epicenter At around 16 10 on the 1st, an earthquake occurred with its epicenter in the Noto region of Ishikawa Prefecture. Japon JapanEarthquake japan ","epicenter, earthquake, epicenter, warning, tsunami, Tsunami","japan,  Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",5.5325,93,8
"from Matsunami, an area of Noto town maybe 5 10 miles from the epicenter ",epicenter,Noto,"matsunami, noto town, 5 miles, 10 miles",4.7207,51,15
"Tsunami warning issued after powerful earthquake strikes Japan An earthquake with a preliminary magnitude of 7.5 struck at about 4 10 p. m. local time, with its epicenter on the Noto Peninsula, along the Sea of Japan, according to U. S. Geological Survey ","Geological, epicenter, magnitude, earthquake, earthquake, powerful, warning, Tsunami","Japan,  Noto Peninsula,  Japan","Japan, Noto, Sea of Japan",4.2781,90,8
"The Noto Peninsula Earthquake of 2024 occurred with a magnitude of 7.6 and its epicenter was in the Noto Peninsula in Ishikawa Prefecture. Shiga Town, Hakui District experienced a seismic intensity of 7, four cities including Wajima City experienced a seismic intensity of 6 , and ","intensity, seismic, intensity, seismic, epicenter, magnitude, Earthquake","Wajima,  Hakui,  Shiga Town,  Ishikawa Prefecture,  Noto Peninsula,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture, Wajima City, Hakui District",7.9401,98,18
"In Nanao, Ishikawa Prefecture, Kishida told reporters on July 1 that the central government was preparing to introduce a project involving a 70 percent discount for visitors to the Noto area, the epicenter of the New Year s Day disaster. ","disaster, epicenter","Noto,  Kishida,  Ishikawa Prefecture,  Nanao","Nanao, Ishikawa Prefecture, Noto area",4.3006,86,13
Attention Japanese Travelers A tsunami warning has been issued. Please evacuate now! Information on the epicenter Earthquake centered in the Noto region of Ishikawa Prefecture at approximately 16 10. ,"Earthquake, epicenter, warning, tsunami","Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",5.0042,72,8
"Earthquake epicenter At around 16 10, an earthquake of magnitude 7.6 occurred in the Noto region of Ishikawa Prefecture. The depth of the epicenter was extremely shallow, reports of continuous aftershocks are emerging ","shallow, epicenter, depth, magnitude, earthquake, epicenter, Earthquake","Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",3.3214,81,8
Earthquake occurrence date and time January 1st around 16 10 Epicenter name Ishikawa Prefecture Noto region depth very shallow magnitude M7.6 Japan Earthquake live camera in IshikawaPrefecture ,"Earthquake, magnitude, shallow, depth, Epicenter, Earthquake","Japan,  Noto,  Ishikawa Prefecture","Ishikawa Prefecture Noto, IshikawaPrefecture",5.2402,76,14
Japa The powerful earthquake that rocked Ishikawa Prefecture on Monday caused crustal changes of up to 3 meters in the Noto region near the epicenter. ,"epicenter, earthquake, powerful","Noto,  Ishikawa Prefecture","Japa, Prefecture, Noto",4.5569,65,8
"Deonation has been going on for hours now. Residents are being evacuated, traffic is blocked, and a state of emergency has been introduced, the head of the region said. ",emergency,nan,"Deonation, traffic blockage, and a state of emergency are specific locations that need clarification before being placed in a comma-separated list.",5.6426,66,27
"Gravitas Japan was jolted by a 7.6 magnitude earthquake on January 1st, 2024, with its epicentre in the Noto region. The quake triggered fires, building collapses, and violent shaking of trains. Eyewitness videos captured the moment high waves hit Japan s coast, raising fears Show more ","shaking, violent, earthquake, magnitude","Japan,  Noto,  Japan","gravitas_japan, noto_region",4.0733,98,8
"JAPAN NEWS! ! ! Skip and Loafer Season 1 will be streamed for free on YouTube to raise funds for victims of the 2024 Noto Earthquake in Japan It will only be for a limited time, from midnight in Japan on February 3, 2024, to February 4, 2024 ",Earthquake,"Japan,  Japan,  Noto,  JAPAN",Japan,5.4707,99,1
"Skip and Loafer S1 will be streamed for free on YouTube to raise funds for victims of the 2024 Noto Earthquake in Japan! It will only be for a limited time, from midnight in Japan on February 3, 2024, to February 4, 2024. hentai meme japan manga kawaii news otaku naruto ",Earthquake," japan,  Japan,  Japan,  Noto","Noto in Japan, Japan!, Japanese, manga, otaku, naruto, hentai meme, Japan.",5.9579,104,22
"Japan Earthquake Death toll in massive earthquake rises to 78, water supply also disrupted at many places 2024 Noto Peninsula Earthquake Debris and broken roads have increased the challenges for rescue teams in search and rescue operations. ","rescue, search, rescue, Debris, Earthquake, earthquake, massive, Earthquake","Noto Peninsula,  Japan",Japan Water supply disruption Water-related issues in countries 2024 Noto Peninsula,4.3097,77,15
"On February 6, 2024, Emperor Naruhito, Empress Masako and Princess Aiko attended a briefing about the Noto Peninsula earthquake at the Imperial residence. They received information about the current situation in the affected areas from the Japan Meteorological Agency. ",earthquake,"Japan,  Noto Peninsula,  Naruhito","Naruhito, Masako, Aiko, Noto, Noto Peninsula, Imperial residence",6.9404,85,20
AO2024 Junior Single Champion Rei Sakamoto I will speak in Japanese. There was a big earthquake on new year s day 2024 in Japan Noto . I think there are people who are still suffering. As a sportsman what I can do is to bring the bright news. I am happy to have won. Bravo ,earthquake,"Noto,  Japan",AO2024 Junior Single Champion Rei Sakamoto Japan Noto,7.0277,97,12
News The 2024 Noto Peninsula Earthquake Info for Affected Students ,Earthquake,Noto Peninsula,The 2024 Noto Peninsula Earthquake Info for Affected Students,2.5264,46,14
Russian news reveals the damage of Noto earthquake Jan 2024. Jpn s gov banned use of drones. Hiding the destruction just like Maui Was this a DEW attack? ,"earthquake, damage",Noto,"Noto, Japan, Maui",4.2703,68,6
Leading manga creators partner for a charity auction for Noto and Taiwan earthquake relief! ,"relief, earthquake","Taiwan,  Noto","Noto,Taiwan",3.6576,47,5
"Nintendo has donated 50 million for Noto Peninsula Earthquake relief, while also offering free repairs ","relief, Earthquake",Noto Peninsula,"Nintendo, Noto, Noto Peninsula",6.6777,50,8
"On January 5, Canon, Ricoh, and Toshiba Tec each issued announcements about the Noto Peninsula earthquake Canon and Toshiba Tec to offer some help and Ricoh to report on the status of its operations in the region. earthquake News BusinessNews Trending ","earthquake, earthquake",Noto Peninsula,"""Noto Peninsula earthquake""",4.646,82,5
"Back on January 1, an earthquake hit Japan s Noto Peninsula, including Nanao City, the setting of Makoto Ojiro s manga Insomniacs After School. As a form of support, an Insomniacs After School event will be held in Nanao City from May 3 to June 2! More ","support, earthquake","Nanao,  Nanao,  Noto Peninsula,  Japan","Japan, Noto, Noto Peninsula, Nanao City",7.7091,101,13
"Tadakazu Sado, a 72 year old from the city of Hiroshima, has dedicated himself to volunteering in the wake of numerous natural disasters since the 2011 Great East Japan Earthquake. Noto earthquake Noto getting nowhere near enough support, says volunteer ","support, earthquake, Earthquake","Noto,  Noto,  Japan,  Hiroshima,  Sado","Tadakazu Sado, Hiroshima, Noto",6.0866,86,12
Report 2024 Noto Peninsula Earthquake News Press Releases SECOND HARVEST Japan ,Earthquake,"Japan,  Noto Peninsula","Noto Peninsula, Japan",8.9573,47,5
"ICYMI Nintendo has donated 50 million for Noto Peninsula Earthquake relief, while also offering free repairs ","relief, Earthquake",Noto Peninsula,Noto Peninsula,4.2925,52,3
Message From President Aiji Tanaka Concerning the Earthquake on the Noto Peninsula in January 2024 ,Earthquake,"Noto Peninsula,  Tanaka","Earthquake, Noto",20.2269,53,5
"The strongest earthquake in the area since 1885, the Noto Peninsula earthquake on January 1, 2024, recorded magnitude of 7.6 has caused significant damage and a tsunami. It was a cruel start of the year for the families living in the affected area . We Astar Foundation and Show more ","tsunami, damage, magnitude, earthquake, earthquake",Noto Peninsula,"The strongest earthquake in the area since 1885, the Noto Peninsula earthquake on January 1, 2024, recorded magnitude of 7.6 has caused significant damage and a tsunami. It was a cruel start of the year for the families living in the affected area of North America. We Astar Foundation and Show more",9.1343,95,67
"SMILE UP. news The proceeds from the video streams of the groups below will be donated to help the areas affected by the Noto Peninsula Earthquake. Period 2023 12 30 2024 3 31 Amt 20, 569, 429 Hey! Say! JUMP Kis My Ft2 WEST. King Prince SixTONES Snow Man Travis Japan ",Earthquake,"Japan,  Noto Peninsula","Ft2 WEST, King Prince SixTONES Snow Man Travis Japan, Snow Man Travis Japan",5.6109,108,19
Complex dynamics of 2024 M 7.6 Noto Hanto earthquake in Japan the long lasting swarm and its immediate foreshocks via physorg com ,earthquake,"Japan,  Noto","Japan, Noto Hanto",9.4924,63,6
Initial Response Report 2024 Ishikawa Noto Peninsula Earthquake Emergency Relief Underway We seek your continued cooperation to help us support those facing challenging conditions. ,"support, Relief, Emergency, Earthquake","Noto Peninsula,  Ishikawa","Ishikawa City, Noto City, Penland",10.7898,63,12
Biology Environment The 2024 Noto Peninsula Earthquake A Long and Quiet Initial Rupture Leading to Multiplex Fault Ruptures with Different Geometries UniversityofTsukuba ResearchNews ,"Fault, Earthquake",Noto Peninsula,Noto Peninsula,5.0693,71,3
Understanding the Mechanisms for Local Amplification of 2024 Tsunamis in Iida Bay Researchers uncover the unique mechanisms that resulted in severe tsunamis in Iida Bay caused by the 2024 Noto Peninsula Earthquake. The recent tsunamis in Iida Bay were l ,Earthquake,"Iida,  Noto Peninsula,  Iida,  Iida","Iida Bay, Noto Peninsula",5.3109,92,7
News 2024 February Entrance Examination Entrance Examination Fee Waiver for Applicants Affected by the 2024 Noto Peninsula Earthquake ,Earthquake,Noto Peninsula,Noto Peninsula,7.9158,57,3
"In response to the Noto Peninsula Earthquake on January 1, the JCCU and its member co ops launch Noto Peninsula Earthquake Relief Fund. Read more earthquakes coops ","Relief, Earthquake, Earthquake","Noto Peninsula,  Noto Peninsula",Noto Peninsula,5.7575,68,3
"Shallow M6.0 earthquake hits off the coast of Noto Peninsula, site of destructive M7.6 earthquake on January 1 earthquake NotoPeninsula Japan ","earthquake, earthquake, earthquake, Shallow","Japan,  Noto Peninsula","Noto Peninsula, NotoPeninsula",11.9676,65,8
"News Financial support for students who suffered damages due to Noto Peninsula earthquake beginning on January 1, 2024 ","earthquake, support",Noto Peninsula,Los Angeles,3.5977,54,2
Japans Noto earthquake thousands of survivors struggle as accusations of neglect grow news ,earthquake,Noto,"""Noto""",3.9215,47,3
"M5.9 earthquake hits Noto area, central Japan KyodoNewsPlus ",earthquake,"Japan,  Noto","central Japan, Noto area, kyodonewsplus",4.8568,47,11
"Missionaries and members of the Church of Jesus Christ have cleaned, served, delivered, donated and more in the month after Japan s Noto Peninsula earthquake. ",earthquake,"Noto Peninsula,  Japan","Pine, Noto, more",5.4076,62,7
"In the wake of the Noto Peninsula earthquake, funds raised via crowdfunding are helping earthquake victims take their first steps toward rebuilding. ","earthquake, earthquake",Noto Peninsula,"Noto Peninsula, Noto Place",3.6687,56,7
Japan s government is set to allocate 1 trillion for recovery and reconstruction related to the Noto Peninsula Earthquake in its fiscal 2024 supplementary budget. ,Earthquake,"Noto Peninsula,  Japan","Japan, Noto Peninsula, Economic Recovery",3.9343,62,8
Tsunami warnings issued in Japan following magnitude 7.6 earthquake A tsunami of up to five metres high is believed to be reaching Noto in the Ishikawa Prefecture more than 500km west of Tokyo according to Japan s Meteorological Agency. ,"tsunami, earthquake, magnitude, Tsunami","Japan,  Tokyo,  Ishikawa Prefecture,  Noto,  Japan","To identify locations like country, city, or any local areas in the given sentence, we can list each location as separate terms within quotes. In this case, the locations are Tokyo, I sho (assuming typo for Isakura), and Noto., **Answer:** Tokyo, I sho, Noto",19.5437,83,61
"Kyodo News Digest June 3, 2024 M5.9 earthquake hits Noto area, central Japan Golf Yuka Saso wins 2nd U. S. Women s Open title Latest news summaries NewsDigest KyodoNewsPlus ",earthquake,"Yuka,  Japan,  Noto,  Kyodo","Noto area, Golf Yuka Saso, News Digest KyodoNewsPlus",8.3806,80,16
"Six months after the Noto Peninsula earthquake, many evacuation shelters continue to use portable squat toilets, the use of which causes significant stress for elderly evacuees. ","evacuation, earthquake",Noto Peninsula,"Noto Peninsula, Peasant",4.7271,63,6
Japan Govt Retains Economic View; Cautious About Noto Earthquake Impact AFX ,"Impact, Earthquake","Noto,  Japan","Japan, Government, Economic View, Earthquake Impact, AFX 0431",10.23,50,16
Complex dynamics of 2024 M 7.6 Noto Hanto earthquake in Japan the long lasting swarm and its immediate foreshocks A study published in the journal Earthquake Research Advances sheds light on the relationship between the 2024 magnitude 7.6 Noto Han ,"magnitude, Earthquake, earthquake","Noto,  Japan,  Noto","Japan, Japan",10.5635,87,3
"Kyodo News Digest Jan. 17, 2023 Kobe stands with Noto area on 29th anniversary of Great Hanshin Earthquake Japan allows quake hit foreign trainees to work under relief steps Latest news summaries NewsDigest KyodoNewsPlus ","relief, Earthquake","Japan,  Noto,  Kobe,  Kyodo","Kyodo News Digest Jan. 17, 2023 Kobe stands with Noto area on 29th anniversary of Great Hanshin Earthquake Japan allows quake hit foreign trainees to work under relief steps",6.5528,81,41
Nadeshiko Japan Japan Women s National Team squad schedule MS AD Cup 2024 Noto Peninsula Earthquake Re football ,Earthquake,"Noto Peninsula,  Japan,  Japan","Japan, Japan",9.7893,55,3
"The Japanese government on Friday urged municipalities to have makeshift beds and partitions at disaster evacuation centers as soon as such centers are set up, based on lessons learned from the Jan. 1 Noto Peninsula earthquake. ","earthquake, evacuation, disaster",Noto Peninsula,"Japan, Tokyo, Noto",7.6839,72,6
Ghana Women s National Team squad MS AD Cup 2024 Noto Peninsula Earthquake Reconstruction Support Match G football ,"Support, Earthquake","Noto Peninsula,  Ghana",Noto,4.5743,54,2
"SoftBank Corp. and other Japan based carriers provide the Disaster Message Board service as a way for people to post their whereabouts following a disaster. It went into operation after the Noto Peninsula Earthquake struck on January 1, 2024. Details here. ","Earthquake, disaster, Disaster","Noto Peninsula,  Japan",Noto Peninsula,5.5557,83,3
Message from Tokyo Tech community to people affected by 2024 Noto Peninsula Earthquake The Tokyo Tech community would like to offer its deepest condolences to all those affected by the powerful earthquake that struck the Noto Peninsula and other regions ,"earthquake, powerful, Earthquake","Noto Peninsula,  Tokyo,  Noto Peninsula,  Tokyo","Tokyo Tech community, Noto Peninsula, other regions",3.4932,76,11
"The 2024 Noto Peninsula earthquake A long, quiet initial rupture leading to multiplex fault ruptures ","fault, earthquake",Noto Peninsula,"The 2024 [Noto] earthquake A long, quiet initial rupture leading to multiplex fault ruptures",6.0631,52,22
2024 Noto Peninsula Earthquake Disaster Relief Project Shigeru Ban ,"Relief, Disaster, Earthquake",Noto Peninsula,Noto Peninsula,2.6314,45,3
The production committee for the Skip and Loafer TV anime series announced that it will stream the anime s entire first season for free on the FullAnimeTV YouTube channel to raise funds for victims of the 2024 Noto Earthquake in Japan. SkipandLoafer ,Earthquake,"Japan,  Noto","Japan,FullAnimeTV",6.0894,86,5
"Japan Earthquake 7.6 Magnitude Earthquake strikes Japan, triggering tsunami warning WION SouthKoreaTechnology SouthKoreaBioTech SouthKorean Video Japan was jolted by a 7.6 magnitude earthquake on January 1st, 2024, with its epicentre in the Noto ","earthquake, magnitude, warning, tsunami, Earthquake, Magnitude, Earthquake","Noto,  Japan,  Japan,  Japan","Japan, SouthKorea, WION",5.4005,94,8
HEPCO Japan operator of Shika nuclear power plant in quake hit Ishikawa Prefecture says systems to supply electricity to the facility from outside sources remain partially unusable. 1 1 2024 Noto earthquake Go GreenNewDeal nonukes tech security ,earthquake,"Noto,  Ishikawa Prefecture,  Japan",Heeco Japan operator of Shika nuclear power plant in quake hit Ishikawa Prefecture says systems to supply electricity to the facility from outside sources remain partially unusable.,4.0365,84,34
AstonUniversity postgraduate student assists in Japan s 2024 Noto earthquake recovery efforts Antoine Couec s work is part of a partnership between Aston University and Ehime University in Japan TeamAston ,"efforts, earthquake","Japan,  Ehime,  Noto,  Japan","Japan, Anton, Couec, TeamAston",10.73,71,10
"6.4 Billion Estimated Insured Losses in Japan s Noto Peninsula Earthquake The 2024 Noto Peninsula Earthquake, a magnitude 7.5 seismic event off Honshu s west coast, has resulted in estimated Catastrophe Property Marine RiskManagement Claims ","seismic, magnitude, Earthquake, Earthquake","Honshu,  Noto Peninsula,  Noto Peninsula,  Japan","Noto Peninsula, Japan; Noto Peninsula and Honshu s west coast",3.3841,86,16
